Time(s),Index,RPM,Throttle(%),AccelX,AccelY,AccelZ,Current(A),Voltage(V),Thrust(N),Power(W)
0.938,20471,7500,11,131,127,141,1.963,1.04,1.32,2.05
0.940,20472,7500,11,136,135,133,1.978,1.05,1.35,2.08
0.942,20473,7500,11,248,163,156,2.065,2.08,2.55,4.29
0.944,20474,7500,11,249,199,218,3.326,2.08,2.58,6.91
0.946,20475,7500,11,239,221,247,3.531,1.96,2.43,6.91
0.948,20476,7500,11,118,122,134,1.890,1.01,1.18,1.91
0.950,20477,7500,11,108,118,126,1.816,1.05,1.27,1.91
0.952,20478,7500,11,120,128,132,2.007,1.07,1.27,2.14
0.954,20479,7500,11,132,123,140,1.992,1.09,1.33,2.18
0.956,20480,7500,11,137,138,129,1.963,1.16,1.32,2.27
0.958,20481,7500,11,246,161,144,1.978,2.03,2.61,4.02
0.960,20482,7500,11,242,239,256,3.604,2.01,2.58,7.23
0.962,20483,7500,11,243,232,248,3.604,2.06,2.46,7.41
0.964,20484,7500,11,126,122,131,1.846,1.03,1.30,1.90
0.966,20485,7500,11,116,119,123,1.875,1.04,1.26,1.96
0.968,20486,7500,11,115,118,128,1.846,1.06,1.17,1.96
0.970,20487,7500,11,127,130,143,2.021,1.06,1.35,2.14
0.972,20488,7500,11,132,128,131,1.978,1.10,1.33,2.18
0.974,20489,7500,11,227,156,138,1.963,2.04,2.54,4.00
0.976,20490,7500,11,245,169,166,2.124,2.05,2.58,4.35
0.978,20491,7500,11,239,223,255,3.501,2.01,2.53,7.05
0.980,20492,7500,11,187,210,225,3.604,1.53,1.83,5.52
0.982,20493,7500,11,115,117,120,1.831,1.03,1.18,1.90
0.984,20494,7500,11,117,119,123,1.831,1.01,1.24,1.85
0.986,20495,7500,11,122,125,128,1.948,1.06,1.25,2.06
0.988,20496,7500,11,132,124,140,1.934,1.11,1.37,2.14
0.990,20497,7500,11,133,135,136,1.963,1.13,1.35,2.22
0.992,20498,7500,11,145,126,131,2.007,1.14,1.51,2.29
0.994,20499,7500,11,245,162,152,2.036,2.06,2.54,4.20
0.996,20500,7500,11,137,131,129,1.831,1.07,1.32,1.96
0.998,20501,7500,11,114,115,129,1.802,1.01,1.24,1.82
1.000,20502,7500,11,80,116,129,1.948,0.95,0.77,1.84
1.002,20503,7500,11,124,128,127,2.036,1.10,1.21,2.24
1.004,20504,7500,12,131,128,135,1.904,1.07,1.31,2.03
1.006,20505,7500,12,133,135,130,1.963,1.12,1.42,2.21
1.008,20506,7500,12,139,135,137,1.963,1.11,1.42,2.18
1.010,20507,7500,12,246,223,254,3.575,2.06,2.55,7.38
1.012,20508,7500,12,239,233,247,3.663,2.00,2.44,7.32
1.014,20509,7500,12,180,158,139,1.978,1.66,1.94,3.27
1.016,20510,7500,12,118,122,133,1.890,1.03,1.25,1.94
1.018,20511,7500,12,114,121,124,1.875,1.07,1.24,2.00
1.020,20512,7500,12,119,128,142,2.007,1.05,1.32,2.11
1.022,20513,7500,12,131,137,144,1.963,1.12,1.35,2.21
1.024,20514,7500,12,140,127,134,1.934,1.11,1.41,2.14
1.026,20515,7500,12,243,169,171,2.241,2.01,2.50,4.51
1.028,20516,7500,12,241,237,242,3.545,2.09,2.46,7.40
1.030,20517,7500,12,229,203,221,3.501,1.98,2.41,6.94
1.032,20518,7500,12,116,122,130,1.846,1.07,1.22,1.97
1.034,20519,7500,12,121,118,138,1.816,1.02,1.24,1.85
1.036,20520,7500,12,124,126,130,1.904,1.05,1.26,2.00
1.038,20521,7500,12,128,130,138,1.948,1.06,1.38,2.06
1.040,20522,7500,12,134,136,129,2.021,1.12,1.35,2.26
1.042,20523,7500,12,244,168,160,2.051,2.07,2.56,4.25
1.044,20524,7500,12,249,160,146,1.963,2.06,2.57,4.05
