Time(s),Index,RPM,Throttle(%),AccelX,AccelY,AccelZ,Current(A),Voltage(V),Thrust(N),Power(W)
1.346,10675,7500,16,257,244,255,3.604,2.04,2.56,7.35
1.348,10676,7500,16,252,231,255,3.575,2.03,2.47,7.26
1.350,10677,7500,16,196,170,156,2.212,1.79,2.07,3.97
1.352,10678,7500,16,98,98,132,1.919,0.95,1.12,1.83
1.354,10679,7499,16,111,117,132,1.772,1.08,1.18,1.92
1.356,10680,7499,16,27,73,113,1.831,0.00,0.01,0.00
1.358,10681,7499,16,129,127,135,1.963,1.07,1.32,2.10
1.360,10682,7499,16,132,131,143,1.992,1.10,1.35,2.19
1.362,10683,7500,16,256,243,253,3.633,2.05,2.55,7.44
1.364,10684,7500,16,246,233,255,3.589,2.02,2.57,7.26
1.366,10685,7499,16,220,209,224,3.487,1.94,2.45,6.77
1.368,10686,7499,16,105,108,126,1.860,1.00,1.16,1.87
1.370,10687,7499,16,105,112,126,1.860,1.03,1.20,1.93
1.372,10688,7499,16,64,98,126,1.816,0.57,0.57,1.04
1.374,10689,7499,16,128,124,138,1.890,1.09,1.31,2.06
1.376,10690,7499,16,132,134,146,1.919,1.07,1.35,2.05
1.378,10691,7499,16,256,248,244,3.750,2.05,2.62,7.68
1.380,10692,7500,16,251,241,249,3.677,2.07,2.54,7.62
1.382,10693,7500,16,239,216,237,3.399,2.02,2.43,6.87
1.384,10694,7499,16,111,112,125,1.875,0.95,1.23,1.79
1.386,10695,7499,16,101,109,125,1.934,1.00,1.17,1.94
1.388,10696,7498,16,0,0,0,0.000,0.00,0.00,0.00
1.390,10697,7498,16,125,128,134,1.890,1.10,1.25,2.08
1.392,10698,7498,16,130,128,127,1.904,1.10,1.30,2.10
1.394,10699,7499,16,233,159,139,2.036,2.03,2.59,4.13
1.396,10700,7499,16,243,162,144,1.919,2.03,2.58,3.90
1.398,10701,7500,16,245,235,237,3.633,1.99,2.55,7.23
1.400,10702,7500,16,123,126,127,1.875,1.02,1.28,1.91
1.402,10703,7500,16,107,109,122,1.816,1.08,1.15,1.95
1.404,10704,7499,16,0,0,0,0.000,0.00,0.00,0.00
1.406,10705,7499,16,61,107,129,1.992,0.33,0.40,0.65
1.408,10706,7499,16,129,129,128,1.846,1.08,1.31,2.00
1.410,10707,7499,16,212,156,138,1.992,1.98,2.53,3.95
1.412,10708,7499,16,246,166,154,2.065,2.01,2.59,4.16
1.414,10709,7499,16,253,232,252,3.560,1.99,2.54,7.08
